Gene	Category	Pvalue	NrOfVariants	ReviewStatusMean	NumberSubmittersMean	SubmitterCategoriesMean
DCDC2	C3	0.8419256061188098	3	0.0	2.3333333333333335	1.6666666666666667
B3GALT6	C4	0.826754132769616	14	0.0	2.0	1.0
NFKB1	I1	NA	3	0.0	2.0	1.0
NFKB2	C3	1.0	5	0.0	3.2	3.0
TMIE	C4	0.5995101785600034	8	0.25	2.0	1.25
PTPRC	C3	0.7841912294016191	2	0.5	2.0	1.5
GGCX	C1	0.004833107039808993	12	0.0	2.0	1.0
LRIT3	C3	0.5958830905651775	4	0.0	2.0	1.0
SLC25A1	C1	0.007016199234239573	6	0.0	2.0	1.0
CALR3	N1	NA	1	1.0	4.0	3.0
SLC25A3	T1	NA	2	0.5	2.0	1.5
FLT3	C4	0.18366805870866465	8	0.125	2.0	1.125
LRRK2	C2	0.018066730183063595	16	0.0625	2.5625	1.1875
FLT4	C2	0.012692778695896245	11	0.0909090909090909	2.090909090909091	1.1818181818181819
FASLG	C3	0.5126907602619235	3	0.0	2.0	1.0
NADK2	N1	NA	1	0.0	2.0	1.0
FCGR3A	N1	NA	1	0.0	2.0	1.0
ATP7B	C1	1.7761730288112787E-5	90	1.0444444444444445	2.466666666666666	2.1
PRB3	N1	NA	1	0.0	2.0	1.0
ATP7A	C2	0.012201901175482366	93	0.956989247311828	2.053763440860215	2.032258064516129
DNM1L	C4	0.17931823604537578	4	0.0	2.0	1.0
DIS3L2	I1	NA	2	0.5	2.0	1.5
SIGMAR1	C3	0.08085559837005207	3	0.33333333333333337	2.0	1.3333333333333333
DDOST	N1	NA	2	1.0	3.0	3.0
NT5C3A	C4	0.05089380329730231	10	0.0	2.0	1.0
HAX1	C2	0.02991299032077599	2	0.0	2.0	1.0
SLC25A4	C4	0.6365024869138661	12	0.16666666666666669	2.0	1.1666666666666667
AHDC1	C3	0.11384629800665824	11	1.0909090909090908	2.6363636363636362	2.272727272727273
NDUFB9	N1	NA	1	1.0	2.0	2.0
SEC23A	C3	0.7127339748182921	2	0.0	2.0	1.0
NDUFB3	C3	0.11718508719813825	3	0.6666666666666666	2.0	1.6666666666666667
USH1C	C4	0.11961975532434554	8	0.625	3.0	2.0
ZBTB42	N1	NA	1	0.0	2.0	1.0
GANAB	T1	NA	6	0.0	2.0	1.0
SH3BP2	C1	0.004040984683985616	7	0.0	2.0	1.0
IARS2	C3	0.21352435403618264	3	0.0	3.0	3.0
D2HGDH	C4	0.7091309176902657	7	0.42857142857142855	2.0	1.4285714285714286
SEC23B	C2	0.014369492433659814	13	0.6923076923076923	2.3076923076923075	2.0
SH2B3	C3	0.12133525035848225	2	0.0	2.0	1.0
NDUFA9	C1	0.008525280860709583	2	0.5	2.5	1.5
SLC12A3	C1	0.0055015157135336334	13	0.3076923076923077	2.1538461538461537	1.3846153846153846
CYB5A	N1	NA	1	0.0	2.0	1.0
SLC12A5	C3	0.31656253035326953	3	0.0	2.0	1.0
PRRX1	C3	0.22067136191984704	3	0.0	2.0	1.0
SLC12A1	T1	NA	5	0.0	2.0	1.4
NDUFA1	C3	0.2493029031086763	4	0.5	2.5	1.75
CTNS	C4	0.20576829668103347	32	0.4375	2.34375	1.71875
MCOLN1	C4	0.820689073753333	26	0.11538461538461536	2.346153846153846	1.2307692307692308
USH2A	C1	3.811506665840625E-12	135	0.7703703703703703	2.22962962962963	2.0148148148148146
USH1G	T1	NA	6	0.16666666666666669	2.3333333333333335	1.1666666666666667
CCM2	C3	0.3950915849041502	5	0.39999999999999997	2.2	1.6
SEC24D	C3	0.4419545167870381	4	0.0	2.0	1.25
KHDC3L	I1	NA	5	0.2	2.0	1.2
PRF1	C2	0.042868118817141476	16	0.25	2.1875	1.4375
IL12B	C3	0.22067136191984704	2	0.0	2.0	1.0
KIF21A	C2	0.02107555715293552	8	0.0	2.25	1.0
SLC12A6	C4	0.09292622215469837	12	0.16666666666666666	2.5	1.1666666666666667
SCN1B	C4	0.1553863762803076	12	0.75	2.5833333333333335	1.9166666666666667
SCN1A	C1	4.700924068123946E-6	226	1.0752212389380529	2.2964601769911517	2.0929203539823007
TMPO	N1	NA	1	1.0	7.0	3.0
SEC63	C4	0.620294015349161	8	0.25	2.0	1.5
ACVR1	C1	0.001451676083913278	10	0.10000000000000002	2.0	1.1
ANK2	C4	0.21624497794769038	16	0.75	3.5	2.25
HNF1B	I1	NA	18	0.611111111111111	2.0	1.6111111111111112
HNF1A	C4	0.1712546575558116	40	0.7250000000000001	2.1	1.875
ANK3	C3	0.5741490727971621	2	0.0	2.0	1.5
ANK1	C4	0.12227667721471358	10	0.10000000000000002	2.0	1.1
STX1B	I1	NA	5	0.2	2.0	1.2
SPATA16	N1	NA	1	0.0	2.0	1.0
CCNO	T1	NA	7	0.0	2.857142857142857	1.0
WNK4	C3	0.06062990382293554	4	0.0	2.0	1.0
PCDH15	C1	0.0022402148293340085	22	0.5909090909090909	2.409090909090909	1.9545454545454546
PCDH19	C3	0.20047397825787017	58	0.9137931034482759	2.0344827586206895	1.9137931034482758
ZMPSTE24	C2	0.020136751550346332	11	0.0909090909090909	2.909090909090909	2.727272727272727
ANKH	C4	0.5030479594217876	7	0.0	2.0	1.0
TSPAN7	C3	0.5637028616507731	3	0.0	2.0	1.3333333333333333
HIVEP2	C3	0.3081795474670542	8	0.75	2.5	2.25
SCN3B	C4	0.24681779312401075	7	0.42857142857142855	3.142857142857143	1.8571428571428572
SCN3A	N1	NA	1	1.0	2.0	2.0
CTSA	C1	0.0036136813158981207	16	0.1875	2.125	1.4375
SURF1	C4	0.5262813884233428	19	0.7368421052631579	2.210526315789474	1.7894736842105263
XRCC4	C4	0.22677444192278584	9	0.0	2.111111111111111	1.2222222222222223
IQSEC2	C4	0.44365705591171334	11	0.36363636363636365	2.090909090909091	1.4545454545454546
XRCC2	C3	0.28274545993277467	2	1.0	2.5	2.0
ICK	N1	NA	1	0.0	2.0	1.0
ANLN	N1	NA	1	0.0	2.0	1.0
WNK1	C4	0.16880122470454217	11	0.1818181818181818	2.090909090909091	1.1818181818181819
SCN2A	C1	0.001392350258184738	82	0.975609756097561	2.1707317073170733	1.975609756097561
CALM1	C3	0.14164469029513704	5	0.2	3.4	1.8
CTRC	C3	0.06875482133158817	4	0.0	2.5	1.0
CALM2	C3	0.31731050786291404	6	0.0	2.8333333333333335	2.6666666666666665
VSX1	C3	0.6839980165043551	3	0.0	2.0	1.0
VSX2	C4	0.18524939541359864	5	0.39999999999999997	2.0	1.4
SCN2B	C3	0.7904822281393453	2	0.0	2.0	1.0
CD40	N1	NA	1	0.0	2.0	1.0
TECR	N1	NA	1	0.0	2.0	1.0
KIF14	I1	NA	2	0.0	2.0	1.0
CD3G	C3	0.4560565402502561	3	0.0	2.0	1.0
PTPRJ	C3	0.6605492052016728	2	0.0	2.0	1.0
BRCA1	C4	0.282728430793344	2153	2.531351602415236	4.12029725963772	2.0143985137018117
KIF11	I1	NA	11	0.1818181818181818	2.0	1.1818181818181819
BRCA2	C4	0.2192098830017034	2484	2.6469404186795495	4.053140096618377	2.006843800322061
C5orf42	C1	6.135977478070043E-4	52	0.9423076923076922	2.346153846153846	1.9807692307692308
CD3E	C3	0.17971249487899987	3	0.0	2.0	1.0
CD3D	C3	0.12663045794761707	3	0.0	2.3333333333333335	1.6666666666666667
SPTLC1	C4	0.28447374895999755	7	0.42857142857142855	2.857142857142857	1.7142857142857142
SPTLC2	C3	0.08083586807682264	4	0.0	2.0	1.0
SPTLC3	N1	NA	1	1.0	2.0	2.0
HNF4A	C3	0.502334954360502	16	0.8125	2.1875	1.75
CTSK	C4	0.44954274141059836	7	0.42857142857142855	2.4285714285714284	1.8571428571428572
IDS	C1	3.056624798060126E-4	62	0.9032258064516129	2.161290322580645	1.935483870967742
KIF1C	C3	0.0984472584253212	6	0.33333333333333337	2.0	1.3333333333333333
KIF1B	C4	0.4267253933893693	5	0.2	2.4	1.6
CD36	C3	0.4092608903241147	5	0.0	2.0	1.4
CTSF	C4	0.8983267872692382	7	0.14285714285714288	2.0	1.1428571428571428
KIF1A	C1	1.0975548692115922E-7	33	0.6363636363636364	2.3333333333333335	2.0606060606060606
CTSD	C4	0.08913092551708646	10	0.3	2.0	1.5
CTSC	C2	0.016602517086713453	15	0.06666666666666668	2.066666666666667	1.1333333333333333
VKORC1	C4	0.24098577531051435	5	0.0	2.0	1.0
HBA2	C4	0.4094042815418686	19	0.052631578947368446	2.0526315789473686	1.105263157894737
KIF22	C3	0.06599205505934758	4	0.0	2.0	1.0
HBA1	C3	0.08326451666355006	4	0.0	2.0	1.0
ANO5	C4	0.8132552637252064	21	0.9523809523809523	3.238095238095238	2.238095238095238
ANO3	C3	0.9613876633305084	3	0.33333333333333337	2.0	1.3333333333333333
NR5A1	I1	NA	19	0.15789473684210523	2.0	1.1578947368421053
KIF2A	C3	1.0	2	0.0	2.0	1.0
PDZRN3	N1	NA	1	1.0	2.0	2.0
TMPRSS6	C4	0.6786024494160818	12	0.0	2.0	1.0
TMPRSS3	C1	6.181922311221388E-5	17	0.8823529411764706	2.176470588235294	1.7647058823529411
AKR1D1	C2	0.023423887704950075	4	0.0	2.0	1.0
XIAP	I1	NA	2	0.0	2.0	1.0
CRYBA1	N1	NA	1	1.0	2.0	2.0
CRYBA4	C3	0.11718508719813825	2	0.0	2.0	1.0
STX11	C3	0.4404006981390033	4	0.0	2.0	1.25
EXOSC8	C3	0.5871771183293829	2	0.0	2.0	1.0
HSF4	C3	0.7180301573923467	4	0.0	2.0	1.0
GPC3	I1	NA	17	0.3529411764705882	2.0588235294117645	1.5294117647058822
CD59	N1	NA	2	0.0	2.0	1.0
EXOSC3	C4	0.09420988683387399	8	0.625	3.125	1.875
CCT7	N1	NA	1	0.0	2.0	2.0
PAK3	C2	0.027248440892305825	4	0.0	2.0	1.0
GPC6	T1	NA	3	0.0	2.0	1.0
CCT5	N1	NA	1	0.0	2.0	1.0
ERCC6L2	N1	NA	2	0.0	2.0	1.0
CRYBB1	C3	0.43970983561557075	2	0.0	2.0	1.5
CRYBB3	C3	0.9424675874144188	3	0.0	2.3333333333333335	2.0
CRYBB2	C3	0.43857802608099994	3	0.0	2.0	1.6666666666666667
AKR1C2	C3	0.8101812364104736	3	0.0	2.0	1.0
MIB1	C3	0.8474351288253887	2	0.0	2.0	1.0
NLRP12	C3	0.4295510630635966	3	0.33333333333333337	2.6666666666666665	2.6666666666666665
DPY19L2	C4	0.08193540079770711	6	0.0	2.0	1.0
IL17F	N1	NA	1	0.0	2.0	1.0
DPAGT1	C4	0.09889768649030939	12	0.08333333333333331	2.0	1.0833333333333333
SCARB2	C4	0.38541823236822936	21	0.1428571428571429	2.380952380952381	1.2380952380952381
DCLRE1C	C4	0.08112479188354804	11	0.45454545454545453	2.3636363636363638	1.6363636363636365
CD81	N1	NA	1	0.0	2.0	1.0
IHH	C2	0.02451958356206263	10	0.0	2.0	1.0
FRRS1L	C3	0.3447042220069577	4	0.0	3.0	3.0
KIF5C	C3	0.22067136191984704	2	1.0	3.0	2.0
KIF5A	C1	7.507293345477839E-4	10	0.2	2.2	1.4
SCN9A	C4	0.12358652584394902	9	0.33333333333333337	2.6666666666666665	1.5555555555555556
EP300	C4	0.5181302014501532	12	0.41666666666666663	2.0	1.6666666666666665
SBF1	C3	0.34178400333262604	3	0.0	2.3333333333333335	1.6666666666666667
ARID2	C3	0.8064959405073401	4	1.0	2.0	2.0
SBF2	C4	0.3570996854939332	4	0.5	2.0	1.5
RGS9	C3	0.07181366055254312	2	0.5	2.0	1.5
KIRREL3	C3	0.19172773766618645	1	0.0	2.0	1.0
CD96	N1	NA	1	0.0	2.0	1.0
G6PD	C1	1.7536849164090373E-4	29	0.6896551724137931	2.724137931034483	2.0
G6PC	C1	0.006475042344395332	26	0.653846153846154	2.615384615384616	1.8076923076923077
SLC30A2	N1	NA	1	0.0	2.0	1.0
MAT1A	C2	0.04384379875417255	7	0.0	2.0	1.0
MID1	C3	1.0	9	0.5555555555555556	2.0	1.5555555555555556
PRLR	C3	0.4220635223562941	2	0.0	2.0	1.0
CD8A	N1	NA	1	0.0	2.0	1.0
SCN8A	C1	5.853725557614098E-7	56	0.42857142857142844	2.339285714285714	1.5535714285714284
GPD2	N1	NA	1	0.0	2.0	1.0
DOK7	C4	0.14920758984664872	13	0.46153846153846145	2.3846153846153846	1.6153846153846154
SBDS	C4	0.3112018520843264	12	0.33333333333333337	2.3333333333333335	1.5
GEMIN4	N1	NA	1	0.0	2.0	2.0
MASP2	N1	NA	1	1.0	3.0	3.0
MASP1	C3	0.3921504781748332	4	0.25	2.0	1.25
SLC1A1	C3	0.38844374808029036	1	0.0	2.0	1.0
PSEN2	C4	0.06754504966278108	9	0.2222222222222222	3.4444444444444446	3.0
SLC1A3	C3	0.5309706699994063	3	0.0	2.0	1.0
PSEN1	C1	9.60518334425231E-7	41	0.04878048780487802	2.8780487804878048	2.341463414634146
RASGRP2	N1	NA	1	0.0	2.0	1.0
FUT1	C3	0.9199443808170074	3	0.0	2.0	1.0
SPTA1	C4	0.05904802532285458	19	0.05263157894736844	2.0526315789473686	1.105263157894737
FUT6	N1	NA	1	0.0	2.0	1.0
CYP11A1	C4	0.053598169393349826	7	0.14285714285714288	2.0	1.1428571428571428
DEAF1	C3	0.7768140041554821	5	0.0	2.0	1.0
NPHP1	C2	0.031235002475038742	4	0.25	2.25	1.5
CAMTA1	N1	NA	3	0.33333333333333337	2.0	2.0
NPHP4	C1	0.003951055962046035	9	0.22222222222222218	2.3333333333333335	1.5555555555555556
WNT1	C3	0.617075077451974	7	0.0	2.0	1.1428571428571428
NDUFV1	C1	0.007724091003114997	12	0.9166666666666666	2.1666666666666665	1.9166666666666667
WNT3	I1	NA	2	0.0	2.0	1.5
WNT4	T1	NA	4	0.0	2.0	1.0
PRNP	C4	0.18452775420093692	24	0.041666666666666664	2.7916666666666665	1.0833333333333333
FDPS	C3	0.31731050786291404	3	0.0	2.0	1.0
HBG2	C3	0.4404006981390033	8	0.0	2.0	1.0
ISG15	T1	NA	3	0.0	2.0	1.0
DOLK	C4	0.9870995334035392	5	0.2	2.0	1.2
QDPR	C4	0.2703441406547802	5	0.0	2.0	1.0
PROC	C1	0.0029112064522504033	23	0.13043478260869565	2.0869565217391304	1.3043478260869565
COL5A1	C4	0.5283069222032848	29	0.7931034482758621	2.1379310344827585	1.8620689655172415
CYP11B2	C1	0.006485307970671372	6	0.16666666666666669	2.0	1.1666666666666667
CYP11B1	C1	0.008105912567791806	16	0.375	2.125	1.625
KIF4A	N1	NA	1	0.0	2.0	1.0
COL5A2	C4	0.09404066637444164	11	0.7272727272727273	2.0	1.7272727272727273
DDX3X	C2	0.02688551185340804	25	0.8400000000000001	2.04	1.88
PRKCSH	T1	NA	4	0.5	2.0	1.5
MAST1	N1	NA	1	1.0	2.0	2.0
ARHGEF10L	N1	NA	1	1.0	2.0	2.0
DDX41	N1	NA	1	1.0	3.0	3.0
AFF4	C3	0.47048642205878966	3	0.0	2.0	1.0
GPHN	C3	0.6472221547162862	3	0.0	2.3333333333333335	1.0
RPGR	C1	6.672823687924323E-4	25	0.2	2.28	1.92
SCN5A	C1	0.0	226	0.9601769911504425	2.9911504424778776	2.150442477876106
SCARF2	I1	NA	6	0.16666666666666669	2.0	1.1666666666666667
DDX59	N1	NA	2	0.0	2.0	1.0
POU1F1	C2	0.01027953837979978	18	0.0	2.0	1.1666666666666665
DDX58	C3	0.06361735444216365	2	0.0	2.0	1.0
PLA2G4A	C3	0.621810624894068	2	0.0	2.0	1.0
NDUFS8	C2	0.015108741031785944	10	0.3	2.0	1.3
NDUFS7	C3	0.8556598556131285	4	0.75	2.25	2.0
NDUFS6	T1	NA	4	0.5	2.0	1.5
NDUFS4	C4	0.7244203270823841	5	0.39999999999999997	2.2	1.6
NDUFS3	C4	0.21352435403618253	4	0.5	2.0	1.5
NDUFS2	C4	0.5540059383383468	5	0.6	2.2	1.8
SCN4A	C1	1.3762497919067584E-8	46	0.10869565217391301	2.4565217391304346	1.2173913043478262
ZP1	N1	NA	1	0.0	2.0	1.0
NDUFS1	C2	0.015374464724136283	18	0.6111111111111112	2.0555555555555554	1.6666666666666665
SCN4B	C3	0.7616013968263946	4	0.25	2.25	1.25
DCTN1	C4	0.3016995824783477	10	0.0	2.4	1.0
PARN	C4	0.30817954746705434	10	0.0	2.4	1.8
SAMHD1	C2	0.04768799959382175	19	0.0	2.4210526315789473	1.0
CLN8	C1	0.00415062466595717	27	0.2592592592592593	2.2222222222222223	1.9259259259259258
CLCN2	C1	0.0028510087837051445	18	0.0	2.2777777777777777	1.0
AURKC	C3	0.7962534147376392	3	0.0	2.0	1.0
CLCN1	C1	5.868308706746816E-7	35	0.1428571428571429	2.314285714285714	1.2
CLN6	C4	0.25421322360396437	22	0.40909090909090906	2.4545454545454546	1.9090909090909092
PTHLH	I1	NA	4	0.0	2.0	1.0
CLN5	C2	0.03836116451231675	4	0.5	2.25	1.75
INS	T1	NA	1	0.0	2.0	1.0
ATOH7	C3	0.7054569861112734	3	0.0	2.0	1.0
CLN3	C1	0.0050517263279244995	66	0.16666666666666657	2.090909090909091	1.9696969696969697
CLMP	C2	0.036048326664183006	5	0.2	2.0	1.2
SH3TC2	C1	0.0026532222746000755	36	0.6666666666666666	2.583333333333333	1.8055555555555556
GALNT3	C4	0.2628071092630462	13	0.0	2.0	1.0
PLA2G2A	N1	NA	1	0.0	2.0	1.0
RPIA	C3	0.5192490622486565	2	0.0	2.0	1.0
CLCN7	C2	0.012658659315811005	7	0.0	2.2857142857142856	1.2857142857142858
CLCN5	C2	0.014156525430919609	27	0.0	2.111111111111111	1.0
CLCN4	C4	0.1309681037982121	12	0.8333333333333333	2.0	1.9166666666666667
CYP24A1	C4	0.0676628181791954	8	0.125	2.125	1.375
NPHS1	C1	3.7335838289576095E-5	120	0.125	2.075	1.9666666666666666
NPHS2	C2	0.011183079099476023	13	0.4615384615384615	2.076923076923077	1.6923076923076923
CLUAP1	N1	NA	1	1.0	3.0	3.0
MBTPS2	C1	0.0028441809820943798	8	0.375	2.375	1.5
RB1	C3	0.39146874604655146	94	0.15957446808510634	2.106382978723404	1.8617021276595742
CLPB	C4	0.06431354959122715	20	0.1	2.6	1.2
COL12A1	C3	0.8872880030303522	4	0.0	2.0	1.0
SERPINE1	N1	NA	2	0.0	2.0	1.0
RAX	C3	0.27523352407483415	3	0.0	2.0	1.0
GNAT2	C3	0.8169613217153913	2	0.0	2.5	1.0
SOX17	C3	0.34506859320164074	2	0.0	2.0	1.0
CLP1	N1	NA	1	1.0	3.0	3.0
HOXA2	I1	NA	2	0.0	2.0	1.0
HOXA1	C3	0.12133525035848225	2	0.0	2.0	1.0
MPV17	C1	5.661120113987783E-4	23	0.26086956521739124	2.391304347826087	1.391304347826087
GNAT1	T1	NA	3	0.0	2.0	1.0
EARS2	C2	0.037774640988211705	8	0.25	2.125	1.375
CUBN	C4	0.056412126864154866	30	0.06666666666666668	2.033333333333333	2.033333333333333
SERPINF1	C4	0.49690584756476797	6	0.16666666666666669	2.3333333333333335	1.8333333333333333
SERPINF2	C3	0.7904078842460965	2	0.0	2.0	1.0
SOX11	C3	0.4642143127710313	2	0.0	2.0	1.0
HOGA1	C2	0.020125357572122193	29	0.03448275862068967	2.2758620689655173	2.206896551724138
UNC13D	C4	0.9383500970418163	8	0.0	2.0	1.0
BIN1	C4	0.05015357095973749	5	0.2	2.0	1.2
CLPP	C3	0.9724265657203667	3	0.0	3.0	3.0
SERPING1	I1	NA	8	0.0	2.25	1.0
HPRT1	I1	NA	39	0.15384615384615394	2.051282051282051	1.205128205128205
HOXB1	N1	NA	1	0.0	2.0	1.0
RD3	C3	0.4560565402502561	5	0.0	2.2	1.0
TERC	I3	NA	34	0.1176470588235294	2.352941176470588	1.1764705882352942
TERT	C1	9.018960200779524E-6	40	0.19999999999999993	2.65	1.35
RAD21	C4	0.8230632737581214	6	0.6666666666666666	2.3333333333333335	1.6666666666666667
SERPINH1	N1	NA	2	0.0	2.0	1.0
SLC19A3	C2	0.025526970917956637	10	0.5	2.1	1.7
CHST14	C4	0.2649679362938363	8	0.125	2.25	1.125
ELANE	I1	NA	27	0.6666666666666666	2.074074074074074	1.8518518518518519
SLC19A2	C4	0.06508672649276648	5	0.0	2.0	1.0
GRXCR1	C3	0.5458167496705261	4	0.0	2.0	1.0
ST14	C3	0.8208472385419285	4	0.0	2.0	1.0
ACD	C3	0.1849397631809081	2	0.0	3.0	1.0
GRXCR2	N1	NA	1	0.0	2.0	1.0
ACE	C4	0.7335664797490307	9	0.33333333333333337	2.0	1.3333333333333333
ZNF141	N1	NA	1	0.0	3.0	1.0
RDX	C3	0.8589549227374823	3	0.33333333333333337	2.0	1.3333333333333333
MTHFR	C4	0.14033046406299188	49	0.0	2.0	1.857142857142857
UPF3B	C2	0.049534613435626706	3	0.33333333333333337	2.0	1.3333333333333333
TRIP4	C3	0.4595425828742936	3	0.0	2.0	1.0
BRAF	C1	2.808658439157341E-8	91	1.1978021978021978	2.912087912087912	2.2087912087912094
INO80	C3	0.1467808229631593	2	0.0	2.0	2.0
CDC6	N1	NA	1	0.0	2.0	1.0
GLUD1	C4	0.23747518930442113	11	0.45454545454545453	2.272727272727273	1.5454545454545454
GLUD2	N1	NA	1	0.0	2.0	1.0
UNC119	C3	1.0	2	0.5	2.5	2.0
REN	C2	0.02729470812375656	6	0.0	2.0	1.0
SERPINI1	C3	0.051049803815416794	4	0.0	2.0	1.0
ADA	C1	9.36621084679512E-6	28	0.25	2.75	1.3571428571428572
RET	C1	7.541661563137403E-6	85	0.5764705882352943	3.0588235294117636	2.364705882352941
MYOM1	C3	0.27410364776444585	2	1.0	3.0	2.0
ITK	C2	0.02134407214178935	3	0.0	2.3333333333333335	1.0
SERPINA3	C3	0.7952690597757975	3	0.0	2.0	1.0
SERPINA1	C4	0.1297102601160245	17	0.7058823529411764	3.11764705882353	2.1176470588235294
OGG1	N1	NA	1	0.0	2.0	1.0
CLTC	N1	NA	1	1.0	2.0	2.0
ADK	C3	0.11090882092965149	4	0.5	2.0	1.5
TCF20	N1	NA	1	1.0	2.0	2.0
FMN2	C3	1.0	2	0.0	2.0	1.0
SERPINA6	C3	0.21886337737214512	2	0.0	2.0	1.0
SERPINA7	C2	0.04520060374758583	5	0.0	2.0	1.0
ING1	C3	1.0	3	0.0	2.0	1.0
LFNG	N1	NA	1	0.0	3.0	1.0
CSRP3	C4	0.819260265739493	8	0.875	3.5	2.125
TRIM2	C3	0.3661565601940604	3	0.33333333333333337	2.3333333333333335	1.6666666666666667
RSPO4	C2	0.03871793409649982	8	0.0	2.0	1.0
SSR4	I1	NA	2	0.0	2.5	2.5
IFNGR1	C4	0.20273017064652243	15	0.13333333333333336	2.0	1.1333333333333333
TNNC1	C4	0.27428262720015406	13	0.7692307692307693	2.769230769230769	2.0
IFNGR2	C3	0.414216178242525	4	0.0	2.0	1.0
TCF12	C4	0.8727801237939118	12	0.4166666666666667	2.0	1.4166666666666665
PAX4	C3	0.21171183194124255	2	0.0	2.0	1.0
PAX3	C2	0.011417221487911688	10	0.10000000000000002	2.0	1.2
PAX6	C4	0.06170669002831275	36	0.27777777777777785	2.0833333333333335	1.4444444444444442
SERPINB7	C3	0.960122388323255	4	0.0	2.0	1.0
BAAT	C3	0.6037465440595802	4	0.25	2.25	1.25
PRSS12	N1	NA	1	0.0	2.0	1.0
PAX2	C2	0.03347406510913353	16	0.3125	2.125	1.375
PAX1	N1	NA	1	0.0	2.0	1.0
SERPINB6	N1	NA	1	0.0	2.0	1.0
MRAP	N1	NA	1	1.0	3.0	3.0
INF2	C2	0.03813089845977613	10	0.10000000000000002	2.1	1.2
IVD	C4	0.175092468793281	22	0.9545454545454546	2.1818181818181817	1.9090909090909092
PAX9	C4	0.5607325179763345	8	0.0	2.0	1.0
RGR	N1	NA	1	1.0	3.0	3.0
SF3B4	I1	NA	24	0.25	2.2083333333333335	2.125
CTDP1	N1	NA	1	0.0	3.0	1.0
SERPINC1	I1	NA	32	0.15625	2.21875	1.375
AFP	T1	NA	2	0.0	2.0	1.0
LMAN1	C5	0.035014981019662494	5	0.0	2.0	1.0
CHRND	C2	0.017604325864353343	10	0.0	2.0	1.0
CHRNG	C4	0.3374655360611156	10	0.20000000000000004	2.0	1.2
SRP72	C3	0.48745329036403495	2	0.0	2.0	1.0
CHRNE	C4	0.05649090228346909	10	0.1	2.2	1.1
RHO	C1	1.6845993404424053E-4	46	0.04347826086956523	2.0652173913043477	1.2391304347826086
SC5D	C1	0.00889027942619236	3	0.0	2.0	1.0
AGA	C4	0.0888779869413211	28	0.17857142857142855	2.3214285714285716	1.8928571428571428
BRD7	N1	NA	1	0.0	2.0	2.0
SF3B1	N1	NA	1	1.0	2.0	2.0
WWOX	C4	0.4425990326720204	13	0.23076923076923075	2.0	1.3076923076923077
BRF1	C3	0.06788915486182878	4	0.0	3.0	3.0
AGK	C4	0.19169460205188837	7	0.7142857142857143	2.142857142857143	1.8571428571428572
NDE1	C4	0.09467071984550912	2	1.0	2.0	2.0
AGL	C2	0.01675203807873915	31	0.8064516129032258	2.580645161290323	2.161290322580645
FMO3	C2	0.04285242912783194	12	0.08333333333333331	2.3333333333333335	1.1666666666666667
GTF2H5	C3	0.31731050786291404	2	0.0	2.0	1.0
AGT	C3	0.8109641210206578	3	0.0	2.0	1.0
AGBL5	C3	0.0770998717435416	2	0.0	2.0	1.0
AGBL1	C3	0.6434288435636206	2	0.0	2.0	1.0
RHAG	C3	0.8197075378297883	7	0.0	2.0	1.0
CHRM3	N1	NA	1	0.0	2.0	1.0
DGKE	C4	0.8798291600118298	10	0.0	2.4	2.1
ATP8A2	N1	NA	1	0.0	2.0	1.0
TUSC3	C3	0.18242243945173608	2	0.5	2.0	1.5
FMR1	N1	NA	6	0.6666666666666666	2.0	1.8333333333333333
ITGA2B	C1	0.006239781333813088	15	0.0	2.066666666666667	1.1333333333333333
TUBB8	C4	0.9581986263716163	7	1.0	2.4285714285714284	2.4285714285714284
ABHD12	C4	0.12133525035848225	10	0.20000000000000004	2.0	1.3
CDH3	C3	0.4101555181172868	4	0.0	2.0	1.0
CDH1	C4	0.848950620106357	62	1.0161290322580645	2.645161290322581	2.032258064516129
IYD	C3	0.22422043698425864	4	0.0	2.0	1.0
TUBB3	C2	0.041209447923291065	16	0.375	2.75	1.6875
TUBB1	N1	NA	1	0.0	2.0	1.0
GYG1	C4	0.10439255188729246	6	0.0	2.0	1.0
TECTA	C1	0.007711660460377412	13	0.23076923076923075	2.0	1.4615384615384615
RPS7	N1	NA	1	0.0	3.0	1.0
GPT2	N1	NA	3	0.0	2.0	1.0
AIP	C3	0.9810188822034388	54	0.01851851851851854	2.148148148148148	1.0185185185185186
RPSA	C4	0.2530979089471155	7	0.0	2.0	1.0
MITF	I1	NA	11	0.5454545454545454	2.3636363636363638	1.7272727272727273
DGKZ	N1	NA	1	1.0	2.0	2.0
TRAIP	C3	0.06757726305587042	2	0.0	2.0	1.0
CACNB2	C4	0.9064747379032031	1	0.0	2.0	1.0
CACNB4	N1	NA	1	1.0	3.0	3.0
ADAM9	T1	NA	5	0.0	2.0	1.0
NOTCH2	C1	0.006570656781621054	15	0.0	2.1333333333333333	1.0666666666666667
NOTCH3	C4	0.10198049587041047	22	0.3181818181818181	2.5454545454545454	1.772727272727273
CUL7	C4	0.26833337109311695	14	0.6428571428571429	2.142857142857143	1.5714285714285716
DNMT1	C4	0.3254031804801124	7	0.5714285714285714	2.4285714285714284	1.7142857142857142
NOTCH1	C1	0.007699051709869398	23	0.6086956521739131	2.3043478260869565	2.217391304347826
FECH	C4	0.9769702553219757	15	0.0	2.066666666666667	1.0
