Gene	Category	Pvalue	NrOfVariants	ReviewStatusMean	NumberSubmittersMean	SubmitterCategoriesMean
IL7R	C4	0.7208828784729667	40	0.525	2.125	2.0
DNAL4	N1	NA	1	0.0	2.0	1.0
DNAL1	C3	0.8961247779728453	14	1.0714285714285714	2.4285714285714284	1.9285714285714286
FBN1	C1	0.0010449558076880416	879	1.0329920364050058	2.334470989761095	1.9738339021615467
GALK1	C4	0.14526250056159273	8	0.375	2.0	1.375
RERE	C4	0.668170161106407	6	0.33333333333333337	2.1666666666666665	1.6666666666666667
C12orf4	N1	NA	1	0.0	2.0	2.0
NGLY1	C3	0.3329216080655658	10	0.8	2.3	2.1
LDB3	C2	0.016165725026725197	203	1.1231527093596059	2.507389162561575	2.0049261083743843
ADAR	C1	0.0018831261764088447	23	0.5217391304347827	2.652173913043478	1.4782608695652175
GHR	C2	0.032491147846609336	34	0.41176470588235287	2.2058823529411766	1.5
MYO18B	N1	NA	2	0.0	2.0	1.0
SNTA1	C3	0.07556263513169792	70	1.0571428571428572	2.2714285714285714	2.0
TGIF1	C2	0.010588319591210649	19	0.4736842105263157	2.0	1.5789473684210527
DNAI2	C3	0.8495154923650348	55	1.1636363636363636	2.3090909090909095	1.9454545454545455
MYOCD	N1	NA	2	0.0	2.0	2.0
GIF	N1	NA	5	0.0	2.0	1.6
IRAK4	C3	0.10145381261420805	2	0.0	2.0	1.0
TTI2	C3	0.5461132399142077	1	0.0	2.0	1.0
ACTA2	T1	NA	34	1.0	2.352941176470588	2.0588235294117645
ACTA1	C2	0.018310515401858463	56	0.607142857142857	2.267857142857143	1.5892857142857144
ALS2	C4	0.13764345687709212	49	0.5306122448979591	2.285714285714286	1.5918367346938773
SETBP1	T1	NA	32	0.78125	2.15625	1.90625
TMEM216	C4	0.2703441406547802	18	1.0555555555555556	2.666666666666667	2.111111111111111
ATP6V1B2	I1	NA	2	0.0	2.5	2.0
MAN1B1	C3	0.4900102525346621	31	0.7419354838709676	2.064516129032258	1.935483870967742
NAT8L	N1	NA	1	0.0	2.0	1.0
FBP1	C2	0.029125727668758206	34	0.8823529411764706	2.0588235294117645	1.823529411764706
ATP6V1B1	C3	0.12286703245645225	38	1.0263157894736843	2.1315789473684212	1.9210526315789473
CLRN1	C2	0.04503825468933864	24	1.0416666666666665	2.4583333333333335	1.9583333333333333
DNAH1	N1	NA	1	0.0	2.0	1.0
DNAH8	C3	0.9853022792160973	33	0.9393939393939394	2.0303030303030303	1.9696969696969697
DNAH5	C4	0.08497530364770323	290	1.2758620689655178	2.365517241379311	1.9896551724137932
RNF6	C3	0.7787868522383664	3	0.0	2.0	1.0
RSPH9	C3	0.8345316227109287	12	1.0833333333333333	2.3333333333333335	2.0
PPOX	C4	0.05970984121257805	9	0.11111111111111108	2.2222222222222223	1.1111111111111112
ADD3	N1	NA	1	0.0	3.0	1.0
AGPAT2	C4	0.40154198761584503	19	0.5263157894736843	2.1578947368421053	1.631578947368421
ASB10	C3	0.8229019354214293	52	0.0	2.076923076923077	2.076923076923077
MXI1	C3	0.5637028616507731	3	0.0	2.0	1.0
C10orf11	C3	0.9263404892511518	11	0.7272727272727273	2.0	1.8181818181818181
CRYM	C3	0.12133525035848225	14	1.1428571428571428	2.2857142857142856	1.8571428571428572
DNAI1	C4	0.30746615070474137	47	1.127659574468085	2.3617021276595747	1.9148936170212765
ARFGEF2	C3	0.15729920705028488	54	1.037037037037037	2.2037037037037037	1.962962962962963
EYA1	T1	NA	56	0.8571428571428572	2.107142857142857	1.857142857142857
EYA4	C3	0.7962534147376392	39	1.1282051282051282	2.282051282051282	2.0
EPOR	N1	NA	6	0.0	2.3333333333333335	1.0
GALNS	C1	0.007268218986063002	70	0.9428571428571427	2.2285714285714286	1.842857142857143
RSPH3	C4	0.935283063107044	5	0.0	2.2	1.0
RSPH1	C4	0.09745342765273968	22	0.6818181818181819	2.227272727272727	1.6363636363636362
MYO15A	C4	0.07367867437828357	234	1.0555555555555558	2.192307692307692	1.9743589743589745
KRAS	C1	9.71778253435196E-4	99	0.9393939393939394	2.6060606060606064	2.101010101010101
ACKR1	C3	0.6055766163353464	4	0.0	2.0	1.0
ANKLE2	C3	0.06170669002831275	3	1.0	2.6666666666666665	2.6666666666666665
XYLT2	C3	0.2452781168067728	3	0.0	2.0	1.0
XYLT1	C4	0.6055766163353464	7	0.0	2.0	1.2857142857142858
HNRNPU	C3	0.13361440253771606	4	0.75	2.0	2.0
DMP1	C3	0.3579706726443287	5	0.4	2.2	1.6
EPS8	N1	NA	2	0.5	2.0	1.5
CSPP1	C4	0.5810914726671849	20	0.85	2.4	2.2
AP1S2	I1	NA	8	0.25	2.125	1.5
PROK2	I1	NA	5	0.0	2.0	1.0
CDK5RAP2	C1	0.005186150435718018	92	0.8804347826086957	2.3152173913043477	1.9673913043478262
DDX11	C3	0.26795238443854275	9	0.6666666666666666	2.0	1.6666666666666667
GABRG2	T1	NA	68	1.0147058823529411	2.1764705882352944	1.9705882352941178
GTPBP3	C3	0.15643401508849775	6	0.0	2.0	1.0
ASTN2	C3	0.17978796785037254	2	0.0	2.0	2.0
GNE	C2	0.02260571298060654	37	0.8378378378378379	2.5405405405405403	1.972972972972973
LRPAP1	C3	0.9092690452142217	4	0.0	2.0	1.25
XPA	C2	0.014776394272657534	15	0.20000000000000004	2.1333333333333333	1.6
XPC	C4	0.3942929689734712	56	0.5	2.1964285714285716	1.9464285714285716
GNS	C2	0.013066472830528753	11	0.7272727272727272	2.1818181818181817	1.5454545454545454
NTHL1	C3	0.47950012218695337	2	0.0	2.0	1.0
TTPA	C4	0.7297259668792917	19	0.3684210526315789	2.473684210526316	1.5263157894736843
ALX3	C3	0.6985353583033387	8	0.25	2.0	1.25
ALX4	C4	0.1832768947886192	16	0.0	2.0625	1.125
ALX1	N1	NA	2	0.5	2.0	1.5
PROM1	C4	0.7035337011850427	44	0.7954545454545455	2.1818181818181817	1.9318181818181819
NHEJ1	C3	0.2482130789899235	10	0.5	2.0	1.5
BARD1	C2	0.015625330278772664	591	1.2047377326565156	2.3942470389170922	2.0016920473773268
PHC1	N1	NA	7	0.8571428571428571	2.142857142857143	2.142857142857143
SETD1A	C3	0.7696979437812899	5	1.0	2.0	2.0
GP6	N1	NA	20	0.95	2.0	1.95
GP9	C4	0.13946759722027513	9	0.5555555555555556	2.2222222222222223	1.5555555555555556
GNPTG	C4	0.8312103874109283	21	0.0952380952380952	2.1904761904761907	1.1904761904761905
HNRNPK	C3	0.6547208460185769	3	0.6666666666666666	3.0	2.6666666666666665
TCN2	C3	0.6120898800892569	5	0.0	2.2	1.6
PAH	C1	0.0031693717325952386	603	0.28689883913764613	2.404643449419569	2.0978441127694856
PPT1	C2	0.011108020657826123	102	0.5882352941176471	2.2745098039215685	2.0
CEP83	C4	0.3165000945133629	7	0.0	2.0	1.0
ITPA	C3	0.057039874249055544	6	1.0	2.3333333333333335	1.0
GABRB3	N1	NA	15	0.5333333333333333	2.066666666666667	1.6
MESP2	C4	0.4807953081776509	24	0.625	2.2083333333333335	1.6666666666666665
CEP57	T1	NA	6	0.6666666666666666	2.0	1.6666666666666667
GPI	C4	0.3227584530130676	11	0.0909090909090909	2.0	1.0909090909090908
GABRB2	N1	NA	6	0.6666666666666666	2.0	1.8333333333333333
PYGM	C2	0.02830919771123841	65	0.8923076923076922	2.4153846153846152	1.923076923076923
PYGL	C1	0.0023349446555657183	52	0.7115384615384615	2.1923076923076925	1.6538461538461542
PHF6	C4	0.27189871081964845	21	0.5714285714285714	2.0952380952380953	1.6666666666666667
PHEX	C2	0.023967679822589294	19	0.7368421052631579	2.0	1.7894736842105263
FARS2	C1	1.8619601527358753E-4	26	0.9230769230769231	2.1538461538461537	1.8846153846153846
PHF8	C3	0.7696979437812899	14	0.6428571428571429	2.0	1.7857142857142858
TCTN3	C4	0.32229959587191914	20	0.8	2.4	1.8
TCTN2	C4	0.20235080667002725	47	1.0638297872340425	2.4893617021276597	1.9574468085106382
TCTN1	T1	NA	30	1.0333333333333334	2.566666666666667	1.9333333333333333
TEAD1	N1	NA	1	0.0	2.0	1.0
ELMOD3	N1	NA	1	0.0	2.0	1.0
HADHB	C4	0.15473221193868214	23	0.6956521739130435	2.130434782608696	1.608695652173913
HADHA	C4	0.16848067652028798	20	0.95	2.35	1.75
ZEB2	C3	0.054373192632166334	187	0.8770053475935831	2.3529411764705888	1.9358288770053478
TUBB2B	C1	6.388029959694119E-4	21	0.7142857142857143	2.142857142857143	1.619047619047619
COL2A1	C1	3.6673955597921193E-6	128	0.75	2.125	1.75
ZEB1	C3	0.8720293809399648	3	0.0	2.0	1.3333333333333333
TUBB2A	C3	0.5637028616507731	7	1.0	2.4285714285714284	2.0
CEP63	N1	NA	16	0.875	2.0	2.0
GRN	C4	0.7842963861669064	101	0.10891089108910887	2.1386138613861387	2.0396039603960396
NBAS	C4	0.0767532801062647	9	0.22222222222222218	2.0	1.3333333333333333
WDR45B	N1	NA	1	1.0	2.0	2.0
ASCL1	N1	NA	13	1.3846153846153846	2.5384615384615383	1.9230769230769231
EPCAM	C4	0.5702974527215556	129	0.937984496124031	2.147286821705426	1.9689922480620154
NSD1	C4	0.6055364460412084	339	1.07669616519174	2.215339233038347	1.9882005899705013
GSC	I1	NA	3	0.0	2.0	1.0
LDLR	C1	4.71477259422759E-6	1759	1.0437748720864128	2.3018760659465616	2.026719727117681
GABRA1	C4	0.16630200617782664	56	1.0	2.25	1.9285714285714284
GSN	C3	0.09896015401940561	2	0.0	2.0	1.0
GSS	C4	0.14672464709159605	9	0.33333333333333337	2.0	1.3333333333333333
GLYCTK	N1	NA	4	0.25	2.25	2.25
ECEL1	C4	0.14592389793124572	29	0.6206896551724138	2.4482758620689653	2.0689655172413794
NR1H3	N1	NA	1	0.0	2.0	2.0
TUBB4A	C2	0.03435984192830377	36	0.1944444444444444	2.3055555555555554	1.2777777777777777
SMOC2	C3	0.6434288435636206	2	0.0	2.0	1.0
SMOC1	C3	0.54029137460742	8	0.75	2.0	1.75
CEP41	C3	0.05344329858673502	10	0.7000000000000001	2.0	1.7
ZNF335	C3	0.17971249487899987	37	0.5945945945945945	2.0	1.972972972972973
KLKB1	C4	0.09424910660438568	5	0.0	2.0	1.0
MTFMT	C2	0.03438124525734465	17	0.588235294117647	2.1176470588235294	1.6470588235294117
PROS1	C4	0.23088408514416503	30	0.5333333333333334	2.1333333333333333	1.8
CEP19	N1	NA	1	0.0	2.0	1.0
CEP120	N1	NA	1	0.0	2.0	1.0
CDC14A	T1	NA	2	0.0	2.0	1.0
SALL1	C3	0.12663045794761707	35	0.8857142857142857	2.1142857142857143	1.8285714285714287
SALL2	N1	NA	1	0.0	2.0	1.0
MPC1	C3	0.13361440253771606	5	0.6	2.0	1.6
SALL4	I1	NA	25	0.7200000000000001	2.16	1.7200000000000002
LAMP2	C3	0.2543271811205662	114	1.0	2.2894736842105265	1.9824561403508771
PAPOLA	N1	NA	1	0.0	2.0	2.0
SLC39A5	T1	NA	2	0.0	2.0	1.0
SLC39A8	C2	0.014652008482295198	5	0.0	3.0	3.0
TXNL4A	C3	0.3912672792826395	10	0.1	2.9	2.1
SLC39A4	C1	0.0028303122150775684	7	0.0	2.0	1.0
RARS2	C4	0.2605601454878337	53	1.0188679245283019	2.169811320754717	1.9622641509433962
CEP135	N1	NA	27	0.8148148148148148	2.074074074074074	1.962962962962963
FRMD4A	N1	NA	1	0.0	2.0	1.0
VRK1	C4	0.1445555297835176	12	1.0	2.4166666666666665	2.0
TLE6	N1	NA	1	0.0	2.0	1.0
KAT6B	C4	0.45812318823541553	19	0.8421052631578947	2.1052631578947367	2.0526315789473686
KAT6A	C3	0.1432349075246695	8	0.5	2.75	2.625
SLCO2A1	C2	0.02931122200618219	5	0.0	2.0	1.0
SNRPE	I1	NA	2	0.0	2.0	1.0
PHIP	C3	1.0	2	1.0	2.0	2.0
STAMBP	C2	0.04106658190270629	17	0.41176470588235303	2.0588235294117645	1.7058823529411764
ADNP	C3	0.6547208460185769	9	0.5555555555555556	2.5555555555555554	1.7777777777777777
SNRPB	C1	0.0016291862969701754	5	0.0	2.0	1.0
CEP104	C3	0.8931310971916057	4	0.0	2.0	1.0
SLC26A2	C4	0.24287851741639743	49	0.4897959183673469	2.4897959183673466	2.0408163265306123
MAGEL2	I1	NA	37	0.9459459459459458	2.108108108108108	1.9189189189189189
KIAA0556	N1	NA	1	1.0	3.0	3.0
TTC21B	C4	0.3793939246654531	51	1.0980392156862746	2.4901960784313726	1.9215686274509802
DVL1	C3	0.11718508719813825	10	0.7	3.2	2.4
DVL3	C3	0.1432349075246695	5	1.0	3.0	3.0
MPDZ	C2	0.03614514204656227	21	0.9523809523809523	2.0	1.9523809523809523
SRGAP1	C3	0.20373653988950713	3	0.0	2.0	1.0
EIF2B5	C2	0.017965903862692922	17	0.5294117647058824	2.2941176470588234	1.5294117647058822
TRAPPC2	C4	0.06391934147515732	12	0.08333333333333331	2.0	1.0833333333333333
EIF2B4	C4	0.5338294217441397	17	0.823529411764706	2.2941176470588234	1.6470588235294117
EIF2B3	C3	0.058353710204124054	13	0.923076923076923	2.3076923076923075	1.6923076923076923
EIF2B2	C1	0.006357215082588019	9	0.4444444444444444	2.111111111111111	1.3333333333333333
PHKB	C3	0.9738128593564852	21	0.7619047619047619	2.0952380952380953	1.7142857142857142
TRAPPC9	C2	0.01318587085146583	68	0.8382352941176471	2.1323529411764706	1.9705882352941178
GFAP	C1	1.8326453687933508E-9	140	0.03571428571428568	2.6285714285714277	2.271428571428571
REEP1	C3	1.0	26	0.7307692307692307	2.1153846153846154	1.8076923076923077
REEP2	C3	0.6434288435636206	3	0.0	2.0	1.0
SLC26A8	C2	0.01601776868230198	3	0.0	2.0	1.0
PLEKHM1	N1	NA	1	0.0	2.0	1.0
CCDC22	C3	0.5769991622487407	19	0.8947368421052632	2.210526315789474	1.894736842105263
SLC26A4	C4	0.24253567919421082	161	1.031055900621118	2.2795031055900616	2.062111801242236
SLC26A3	C1	3.0886570791333057E-4	52	0.0	2.0576923076923075	2.019230769230769
SLC26A5	C3	0.6434288435636206	20	0.95	2.2	1.85
CEP164	C3	0.056282779475189004	26	0.8846153846153846	2.0384615384615383	1.8461538461538463
TCIRG1	C4	0.08219753762575055	20	0.8	2.05	1.85
FTCD	C4	0.64628058684047	15	0.8666666666666667	2.1333333333333333	1.9333333333333333
ADAMTS2	C3	0.3545394797735013	9	0.22222222222222218	2.0	1.6666666666666667
PSTPIP1	C3	0.33197546708273695	47	0.9574468085106382	2.0638297872340425	1.9574468085106382
IDH3B	N1	NA	4	0.75	2.0	1.75
HMGCS2	C4	0.14254859342114623	11	0.45454545454545453	2.0	1.4545454545454546
EIF2B1	C4	0.4163744759089084	14	0.5714285714285714	2.142857142857143	1.5714285714285714
CCDC39	C4	0.1955505439430847	46	1.108695652173913	2.304347826086956	1.9782608695652173
ADSL	C4	0.09969149697933799	67	1.0746268656716418	2.388059701492537	1.955223880597015
PROP1	C1	0.0018943089377870814	22	0.5909090909090909	2.227272727272727	1.9090909090909092
TRPC6	C2	0.03768982846272062	53	0.24528301886792445	2.018867924528302	1.8867924528301885
TRPC3	N1	NA	1	0.0	2.0	1.0
PLEKHG5	C3	0.20285430656584924	44	1.0227272727272727	2.159090909090909	1.9318181818181819
BPGM	C3	0.34577858615116	2	0.0	2.0	1.0
POLR1A	C3	0.525358404466242	2	0.0	2.0	1.0
POLR1C	C4	0.35654322937319494	12	0.16666666666666666	2.0	1.25
POLR1D	N1	NA	1	0.0	2.0	1.0
CCDC40	C4	0.32419975931367284	117	1.2478632478632479	2.427350427350427	1.9743589743589745
CATSPER1	C3	0.5126907602619235	2	0.0	3.0	1.0
PLG	C2	0.04034815528142788	10	0.0	2.0	1.0
NLRC4	C3	0.06878728712957893	23	0.04347826086956523	2.0434782608695654	1.9565217391304348
THSD1	C3	0.43857802608099994	2	1.0	2.0	2.0
LMF1	C3	0.3329216080655658	2	0.0	2.0	1.0
RAB23	N1	NA	2	0.5	2.0	1.5
RAB28	C3	0.4795001221869535	4	0.5	2.5	2.0
SLC13A5	C2	0.01912756892728562	9	0.0	2.0	1.1111111111111112
FKTN	C4	0.28619909987545633	66	1.0606060606060606	2.7878787878787876	1.8939393939393938
FKRP	C4	0.09477907420743237	72	0.9027777777777778	2.5972222222222228	1.8472222222222223
CEACAM16	C3	0.9085911036480379	25	1.12	2.24	1.92
ASCC1	C3	0.5342361662349246	2	0.0	2.0	1.0
CEP152	C4	0.4336317699676483	81	1.074074074074074	2.2469135802469133	2.0
GFER	C3	0.42574649187591806	12	1.0	2.1666666666666665	2.0833333333333335
POLR3A	C2	0.03975429261404162	23	0.17391304347826092	2.391304347826087	1.434782608695652
FRAS1	C4	0.9959110970891984	78	0.9487179487179487	2.076923076923077	1.9102564102564101
POLR3B	C4	0.47885703191751616	13	0.15384615384615385	2.6923076923076925	1.5384615384615385
PSAT1	C2	0.03596543163132393	5	0.0	2.0	1.0
KIAA0586	C4	0.8099697766003187	13	0.7692307692307693	2.4615384615384617	2.230769230769231
P2RX2	C3	0.12393428012758567	23	0.9130434782608695	2.0	1.9130434782608696
VAPB	C3	0.0845479937144713	5	0.6	2.4	1.6
P2RX1	N1	NA	1	0.0	2.0	1.0
RAB18	T1	NA	7	0.42857142857142855	2.142857142857143	1.4285714285714286
TLL1	C3	0.2841560597346189	3	0.0	2.0	1.0
CCDC65	N1	NA	7	1.0	2.142857142857143	2.142857142857143
ISCA2	N1	NA	1	1.0	4.0	3.0
PANK2	C4	0.11903815356799019	20	0.3499999999999999	2.2	1.45
GFI1	C3	0.11718508719813825	13	0.9230769230769231	2.076923076923077	1.8461538461538463
PNP	C1	6.848538421673211E-4	11	0.36363636363636365	2.090909090909091	1.4545454545454546
PPP2R1B	N1	NA	1	0.0	2.0	1.0
FLAD1	C4	0.9278369065565705	9	1.0	2.6666666666666665	2.6666666666666665
PPP2R1A	C2	0.010197876776240289	8	0.0	2.0	1.625
FTH1	N1	NA	1	0.0	2.0	1.0
LONP1	C3	0.6782246933005027	4	0.0	2.0	1.0
SIL1	C4	0.403317565109483	26	0.8076923076923078	2.1538461538461537	1.7692307692307692
KRT4	C3	0.6419470955948223	5	0.0	2.0	1.4
KRT3	C2	0.0162300485746133	3	0.0	3.0	3.0
KRT2	C1	0.0018881353212758523	16	0.0	2.375	2.25
TINF2	C3	0.5704651951316554	22	0.0909090909090909	2.1818181818181817	1.1363636363636365
KRT1	C4	0.09649965341182754	64	0.046875	2.171875	2.09375
KRT8	C3	0.9378691177246309	25	0.0	2.08	2.08
ESCO2	C4	0.535392495644287	41	0.48780487804878025	2.317073170731707	1.5365853658536583
KRT5	C2	0.026284644916090394	129	0.1550387596899224	2.255813953488372	2.131782945736434
KRT9	C1	3.65605895907839E-5	28	0.07142857142857145	2.5357142857142856	2.4642857142857144
UHMK1	N1	NA	1	1.0	2.0	2.0
MAPK8IP1	N1	NA	1	0.0	2.0	1.0
POR	C4	0.2678843302062418	22	0.5	2.090909090909091	1.4090909090909092
CYP2U1	C4	0.3081795474670542	7	0.28571428571428575	2.142857142857143	1.7142857142857142
KARS	C4	0.34163840619709374	22	0.8181818181818181	2.090909090909091	2.0
SUCLG1	C4	0.3719336804941775	25	0.8400000000000001	2.04	1.84
SIK1	C4	0.46470209994046485	6	0.0	2.0	1.1666666666666667
TWIST2	I1	NA	6	0.0	2.0	1.0
TWIST1	C3	0.6650055421020291	14	0.1428571428571429	2.0714285714285716	1.1428571428571428
TRPM1	C4	0.09972770815123089	28	0.7142857142857142	2.0	1.75
ATP6V0A2	T1	NA	31	0.9354838709677419	2.3548387096774195	1.7096774193548385
ATP6V0A4	C4	0.05632222532060993	17	0.5294117647058825	2.0588235294117645	1.5882352941176472
TRPM6	T1	NA	9	0.22222222222222218	2.111111111111111	1.5555555555555556
TRPM3	N1	NA	3	0.0	2.0	2.0
TRPM4	C4	0.20870694207745044	37	0.8648648648648649	2.2432432432432434	2.0
SPTBN2	C4	0.5222749628645553	18	0.6666666666666667	2.0	1.7777777777777777
PYCR1	C4	0.07403524785489624	9	0.0	2.2222222222222223	1.0
PYCR2	C2	0.02604038044310575	6	0.0	2.0	1.0
KLHDC8B	N1	NA	1	0.0	2.0	1.0
MAGED2	I1	NA	5	0.0	2.0	1.0
ROBO2	C3	0.3891416047808539	5	0.2	2.0	1.6
ROBO3	T1	NA	10	0.10000000000000002	2.0	1.1
COL18A1	C2	0.01129239407946947	24	1.0	2.0416666666666665	2.0416666666666665
GFM1	C1	0.008913044693871663	36	0.9444444444444444	2.0555555555555554	1.8888888888888888
GFM2	C3	0.6184756401999401	34	0.9411764705882353	2.0294117647058822	1.9705882352941178
HBB	C4	0.14549478205927202	522	0.16666666666666716	2.147509578544061	1.2586206896551722
HBD	C4	0.30855139536554577	41	0.0	2.0	1.0
MAGT1	N1	NA	15	0.3333333333333333	2.0	1.8666666666666667
SLC22A12	C2	0.019361608720570023	6	0.0	2.0	1.0
SLC22A18	C3	0.5782496349989642	2	0.0	2.0	1.0
PRX	C2	0.047150069706633935	64	0.921875	2.21875	1.9375
SH3PXD2B	C3	0.43857802608099994	16	0.625	2.0625	1.75
CHMP1A	C3	0.4272628567457064	7	0.7142857142857143	2.142857142857143	2.0
TUBB	C4	0.8864030063670636	6	0.16666666666666669	2.0	1.1666666666666667
TOPORS	I1	NA	24	0.8333333333333333	2.0	2.0
ALDH5A1	C4	0.1832768947886192	12	0.5	2.1666666666666665	2.0
CLDN14	C2	0.02061062387351631	29	0.8620689655172413	2.2758620689655173	1.793103448275862
CLDN19	C3	0.7682782035458339	7	0.0	2.0	1.5714285714285714
CLDN16	C1	2.9673231129312416E-4	17	0.0588235294117647	2.0	1.0588235294117647
RAB7A	C3	0.3221988061625818	7	0.42857142857142855	2.5714285714285716	1.4285714285714286
CSTB	C2	0.043308142810792094	28	0.7142857142857142	2.8571428571428568	2.107142857142857
C1QA	N1	NA	1	0.0	2.0	1.0
CSTA	C3	0.08963299426788918	4	0.0	2.0	1.0
GUCY2D	C2	0.012144907331413823	114	0.32456140350877183	2.2105263157894735	2.043859649122807
PTH	C3	0.7222829627161924	7	0.28571428571428575	2.0	1.5714285714285714
HDC	N1	NA	1	0.0	2.0	1.0
PTS	C4	0.14026021261062271	11	0.0	2.0	1.0
CST3	C3	0.6084078002329983	2	0.0	2.0	1.0
NT5E	C3	0.23372179015067118	2	0.0	2.0	1.0
LMNA	I1	NA	517	0.6402321083172151	2.6208897485493248	2.092843326885881
DUOX2	C4	0.14473541172269344	22	0.8636363636363635	2.0454545454545454	1.8181818181818181
LHFPL5	C3	0.372365302198027	12	0.8333333333333333	2.0	1.8333333333333333
VAX1	N1	NA	3	0.6666666666666666	2.0	1.6666666666666667
SAA1	C3	0.7563436275230673	2	0.0	2.0	1.0
FCN3	N1	NA	1	0.0	2.0	1.0
KDM1A	C3	0.05821273977927888	3	1.0	3.0	3.0
HFE	C4	0.5043772296470626	19	0.5263157894736843	3.0526315789473686	1.631578947368421
HOXA13	I1	NA	3	0.0	2.0	1.0
AMOT	N1	NA	1	1.0	2.0	2.0
HOXA11	N1	NA	1	0.0	2.0	1.0
NARS2	C3	0.5316673617377637	2	0.0	2.0	1.0
SACS	C4	0.1323132710508218	80	0.9125000000000002	2.275	1.8625
TRAPPC11	C3	0.1943734460273966	22	0.8181818181818181	2.0	1.8181818181818181
HADH	C4	0.17013919383057485	13	0.5384615384615385	2.076923076923077	1.6153846153846154
CHRNB2	C4	0.6797386607187312	45	0.8666666666666666	2.3555555555555556	1.8444444444444443
GUCY1A3	T1	NA	5	0.0	2.0	1.4
NANOS1	C3	0.308486899993609	4	0.0	2.0	1.0
CHRNB1	C3	0.5581846494226574	17	1.0588235294117647	2.2941176470588234	1.8823529411764706
SZT2	C3	0.11431677554040409	39	1.0	2.128205128205128	1.8974358974358974
PHYH	C4	0.05593017924191679	16	0.875	2.5625	1.75
HGD	C1	0.009184357415987998	23	0.391304347826087	2.391304347826087	1.4782608695652175
HGF	N1	NA	19	1.0526315789473684	2.3684210526315788	1.9473684210526316
WNT5A	C4	0.11453555448648223	13	0.6153846153846154	2.230769230769231	1.6153846153846154
ALG14	C3	0.43857802608099994	1	0.0	2.0	1.0
ALG13	C3	0.6015081344405899	14	0.8571428571428571	2.0714285714285716	1.9285714285714286
ALG12	C2	0.012998805617804532	23	1.0	2.260869565217391	1.7391304347826089
ALG11	T1	NA	8	0.625	2.125	1.5
LZTFL1	T1	NA	4	0.25	2.5	1.25
TUFM	C3	0.11934945428266042	14	0.9285714285714286	2.0	1.9285714285714286
PRPF4	C3	0.21436989557401342	2	0.0	2.0	1.0
MYCN	I1	NA	12	0.4166666666666667	2.0833333333333335	1.5
PRPF6	C3	0.33232152464938136	5	0.6	2.0	1.8
FAM161A	C4	0.5245908343851444	15	0.7333333333333334	2.1333333333333333	1.9333333333333333
FANCD2	C4	0.0829635198154226	56	0.8392857142857142	2.1964285714285716	1.9642857142857142
PRPF3	C2	0.04023867711975937	6	0.5	2.0	1.5
CHMP4B	C3	0.16491482255330137	4	0.5	2.0	1.5
XPR1	C3	0.1456100953968672	4	0.0	2.0	1.0
CHRNA1	C1	6.3247059009508E-4	31	0.5483870967741934	2.129032258064516	1.6129032258064515
CHRNA2	N1	NA	72	1.0277777777777777	2.1527777777777777	1.9861111111111112
CHRNA4	C4	0.24476709560795795	134	0.8656716417910447	2.335820895522388	1.9776119402985075
CABP4	C3	0.33930818193358847	11	0.6363636363636364	2.0	1.6363636363636362
FBLN1	N1	NA	5	0.8	2.2	2.2
PRPF8	C2	0.0346197906108614	19	0.5263157894736843	2.0	1.6842105263157894
FBLN5	C4	0.15017990865765962	20	0.25	2.2	1.2
FAM83H	I1	NA	21	0.23809523809523805	2.0	1.380952380952381
EFNB1	I1	NA	13	0.23076923076923073	2.076923076923077	1.3076923076923077
NLRP7	C4	0.15731868058004117	56	0.035714285714285726	2.0892857142857144	2.0714285714285716
NLRP3	C1	2.951256676811953E-4	157	0.42038216560509595	2.191082802547771	2.063694267515923
NLRP1	N1	NA	25	0.0	2.0	1.92
CBX2	C3	0.769128305723938	2	0.0	3.0	1.0
IDH1	N1	NA	9	0.0	2.0	1.8888888888888888
IDH2	C3	0.2330379822739055	14	0.9285714285714286	2.0714285714285716	2.0
TRPV3	C1	0.0027107524103677783	5	0.0	3.2	2.2
SEPSECS	C3	0.06936104208615401	12	0.5	2.0	1.75
PRPH2	C1	0.009446981568563495	103	0.18446601941747554	2.330097087378641	2.1747572815533984
TRPV4	C1	2.669134745447721E-6	119	0.747899159663865	2.5210084033613454	1.6638655462184873
CHMP2B	C4	0.6648693970026998	13	0.30769230769230765	3.0	2.230769230769231
